"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수계","학생수계","학급당학생수","유초등부-유-순회","유초등부-초-순회","유초등부-학급수계","유초등부-학생수계","유초등부-학급당학생수","중등부-2학년","중등부-3학년","중등부-순회","중등부-학급수계","중등부-학생수계","중등부-학급당학생수","고등부-1학년","고등부-2학년","고등부-3학년","고등부-순회","고등부-학급수계","고등부-학생수계","고등부-학급당학생수","전공과","학급수 총계","학생수 총계","학급당학생수","고등부-2학년","고등부-3학년","고등부-특수","고등부-순회","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010004058","서울체육중학교","03","공립","N","","2","2","2","","","","0","0","6(0)","169(0)","28.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010005180","삼각산중학교","03","공립","N","","11","12","12","","","","0","0","35(0)","977(0)","27.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010005210","을지중학교","03","공립","N","","8","9","8","","","","0","0","25(0)","779(0)","31.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010005211","구암중학교","03","공립","N","","14","14","13","","","","2","0","43(2)","1211(15)","28.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011400","01","S010005212","경일중학교","03","공립","N","","4","4","4","","","","0","0","12(0)","247(0)","20.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010500","01","S010005240","마장중학교","03","공립","N","","5","5","5","","","","0","0","15(0)","358(0)","23.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010300","01","S010005271","개운중학교","03","공립","N","","9","9","8","","","","0","0","26(0)","672(0)","25.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010005286","양진중학교","03","공립","N","","11","11","11","","","","2","0","35(2)","966(10)","27.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010005287","염경중학교","03","공립","N","","8","8","7","","","","1","0","24(1)","589(3)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010005289","효문중학교","03","공립","N","","5","5","5","","","","0","0","15(0)","302(0)","20.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012700","01","S010005366","상암중학교","03","공립","N","","13","12","13","","","","2","0","40(2)","1102(14)","27.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010005497","수명중학교","03","공립","N","","7","7","7","","","","1","0","22(1)","647(5)","29.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005510","진관중학교","03","공립","N","","12","15","13","","","","2","0","42(2)","1203(8)","28.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010005515","목운중학교","03","공립","N","","15","15","15","","","","1","0","46(1)","1390(7)","30.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010005516","솔샘중학교","03","공립","N","","6","6","6","","","","2","0","20(2)","451(12)","22.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011100","01","S010005519","인왕중학교","03","공립","N","","5","6","7","","","","1","0","19(1)","439(5)","23.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010005520","문현중학교","03","공립","N","","7","8","8","","","","1","0","24(1)","591(6)","24.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010005526","강명중학교","03","공립","N","","11","8","7","","","","2","0","28(2)","644(9)","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010005540","강동중학교","03","공립","N","","9","10","9","","","","2","0","30(2)","809(9)","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005561","신도중학교","03","공립","N","","15","11","12","","","","2","0","40(2)","1174(4)","29.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011000","01","S010005569","창천중학교","03","공립","N","","5","4","4","","","","2","0","15(2)","342(9)","22.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011100","01","S010005571","천왕중학교","03","공립","N","","9","9","9","","","","1","0","28(1)","647(5)","23.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011900","01","S010005592","가재울중학교","03","공립","N","","8","8","8","","","","2","0","26(2)","703(9)","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013400","01","S010005595","길음중학교","03","공립","N","","10","10","10","","","","1","0","31(1)","900(4)","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010005596","마곡중학교","03","공립","N","","8","8","8","","","","1","0","25(1)","630(6)","25.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013600","01","S010005612","숭곡중학교","03","공립","N","","8","8","8","","","","2","0","26(2)","664(14)","25.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011200","01","S010005829","세곡중학교","03","공립","N","","12","12","10","","","","2","0","36(2)","948(10)","26.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010006041","송례중학교","03","공립","N","","16","16","13","","","","1","0","46(1)","1144(5)","24.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165011100","01","S010006334","내곡중학교","03","공립","N","","5","4","4","","","","1","0","14(1)","287(5)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
